<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20180215;110000;56.6823000;56.6947000;56.4148000;56.6011000;35179
USDRUB;60;20180215;120000;56.5511000;56.6742000;56.5310000;56.6030000;32474
USDRUB;60;20180215;130000;56.6040000;56.6605000;56.5327000;56.6315000;27404
USDRUB;60;20180215;140000;56.6315000;56.7740000;56.5495000;56.7005000;23804
USDRUB;60;20180215;150000;56.7070000;56.8715000;56.6492000;56.7689000;33383
USDRUB;60;20180215;160000;56.8009000;56.8820000;56.6618000;56.7401000;32330
USDRUB;60;20180215;170000;56.7605000;56.7715000;56.5876000;56.6812000;37835
USDRUB;60;20180215;180000;56.6816000;56.7024000;56.4355000;56.4979000;32616
USDRUB;60;20180215;190000;56.4966000;56.5870000;56.3959000;56.5307000;35411
USDRUB;60;20180215;200000;56.5763000;56.6440000;56.4012000;56.5000000;23481
USDRUB;60;20180215;210000;56.5058000;56.6213000;56.4507000;56.5746000;17507
USDRUB;60;20180215;220000;56.5746000;56.6040000;56.4787000;56.5568000;14334
USDRUB;60;20180215;230000;56.5567000;56.5766000;56.3710000;56.4149000;14492
USDRUB;60;20180216;000000;56.4149000;56.4413000;56.3375000;56.3920000;10401
USDRUB;60;20180216;010000;56.3788000;56.5937000;56.2792000;56.3740000;2710
USDRUB;60;20180216;020000;56.3628000;56.7046000;56.2900000;56.4577000;150
USDRUB;60;20180216;030000;56.4826000;56.5110000;56.3445000;56.3840000;618
USDRUB;60;20180216;040000;56.3978000;56.4016000;56.3358000;56.3679000;881
USDRUB;60;20180216;050000;56.3738000;56.3902000;56.3445000;56.3673000;958
USDRUB;60;20180216;060000;56.3891000;56.3948000;56.3543000;56.3679000;727
USDRUB;60;20180216;070000;56.3833000;56.3865000;56.2558000;56.3262000;357
USDRUB;60;20180216;080000;56.3273000;56.3610000;56.2795000;56.3583000;190
USDRUB;60;20180216;090000;56.3375000;56.3735000;56.1545000;56.2004000;1137
USDRUB;60;20180216;100000;56.2164000;56.3691000;56.2003000;56.3500000;1769
USDRUB;60;20180216;110000;56.3522000;56.4245000;56.2101000;56.3499000;23788
USDRUB;60;20180216;120000;56.3488000;56.4012000;56.2302000;56.3156000;29971
USDRUB;60;20180216;130000;56.3159000;56.4179000;56.2490000;56.3998000;23994
USDRUB;60;20180216;140000;56.4025000;56.4545000;56.3140000;56.4110000;26499
USDRUB;60;20180216;150000;56.4090000;56.4437000;56.3293000;56.3653000;21092
USDRUB;60;20180216;160000;56.3654000;56.4695000;56.2752000;56.3458000;24805
USDRUB;60;20180216;170000;56.3457000;56.4199000;56.2518000;56.3406000;31004
USDRUB;60;20180216;180000;56.3406000;56.4389000;56.2352000;56.2916000;33552
USDRUB;60;20180216;190000;56.2916000;56.3429000;56.1392000;56.2838000;26909
USDRUB;60;20180216;200000;56.2555000;56.3078000;56.1188000;56.2390000;20845
USDRUB;60;20180216;210000;56.2563000;56.4210000;56.1909000;56.3769000;13397
USDRUB;60;20180216;220000;56.3769000;56.4517000;56.3186000;56.3940000;17807
USDRUB;60;20180216;230000;56.4032000;56.4238000;56.2820000;56.3163000;13623
USDRUB;60;20180217;000000;56.3158000;56.4074000;56.2845000;56.3825000;9646
USDRUB;60;20180217;010000;56.3814000;56.4190000;56.3570000;56.3760000;689
USDRUB;60;20180217;020000;56.4104000;56.4190000;56.3658000;56.4190000;19
USDRUB;60;20180217;030000;56.4190000;56.4190000;56.3940000;56.3940000;10
USDRUB;60;20180218;210000;56.4190000;56.4190000;56.4190000;56.4190000;12
USDRUB;60;20180218;220000;56.4190000;56.5600000;56.3920000;56.5600000;14
USDRUB;60;20180218;230000;56.5600000;56.5623000;56.4606000;56.4606000;24
USDRUB;60;20180219;000000;56.5623000;56.5623000;56.4606000;56.4809000;25
USDRUB;60;20180219;010000;56.4900000;56.5426000;56.2922000;56.2922000;28
USDRUB;60;20180219;020000;56.3054000;56.5476000;56.3054000;56.4487000;38
USDRUB;60;20180219;030000;56.3904000;56.5083000;56.3735000;56.4700000;76
USDRUB;60;20180219;040000;56.4821000;56.4858000;56.3870000;56.4191000;1824
USDRUB;60;20180219;050000;56.4649000;56.4649000;56.3608000;56.4167000;1709
USDRUB;60;20180219;060000;56.4520000;56.4621000;56.3901000;56.4558000;1218
USDRUB;60;20180219;070000;56.4446000;56.4623000;56.3883000;56.4197000;284
USDRUB;60;20180219;080000;56.4456000;56.4680000;56.3320000;56.4010000;3276
USDRUB;60;20180219;090000;56.4012000;56.4282000;56.3345000;56.3735000;3456
USDRUB;60;20180219;100000;56.3799000;56.4616000;56.3295000;56.3895000;5498
USDRUB;60;20180219;110000;56.3895000;56.4119000;56.1815000;56.3393000;23336
USDRUB;60;20180219;120000;56.3420000;56.4139000;56.2822000;56.3888000;17070
USDRUB;60;20180219;130000;56.3842000;56.4824000;56.3218000;56.4248000;20357
USDRUB;60;20180219;140000;56.4205000;56.4426000;56.3196000;56.3815000;14875
USDRUB;60;20180219;150000;56.3325000;56.4405000;56.3325000;56.3718000;13473
USDRUB;60;20180219;160000;56.4160000;56.5015000;56.3588000;56.4357000;16736
USDRUB;60;20180219;170000;56.4312000;56.5306000;56.3711000;56.5301000;18105
USDRUB;60;20180219;180000;56.5292000;56.5480000;56.4068000;56.5014000;18632
USDRUB;60;20180219;190000;56.4943000;56.5015000;56.3488000;56.4162000;15362
USDRUB;60;20180219;200000;56.3938000;56.4237000;56.2742000;56.3330000;10335
USDRUB;60;20180219;210000;56.3332000;56.3930000;56.2993000;56.3506000;5477
USDRUB;60;20180219;220000;56.3675000;56.4107000;56.2954000;56.3976000;3356
USDRUB;60;20180219;230000;56.3941000;56.4735000;56.3823000;56.4576000;3783
USDRUB;60;20180220;000000;56.4576000;56.4856000;56.4355000;56.4483000;8278
USDRUB;60;20180220;010000;56.4790000;56.5053000;56.4448000;56.4571000;684
USDRUB;60;20180220;020000;56.4430000;56.4689000;56.3632000;56.3885000;57
USDRUB;60;20180220;030000;56.4110000;56.4443000;56.3630000;56.4246000;61
USDRUB;60;20180220;040000;56.4271000;56.4600000;56.3920000;56.4395000;208
USDRUB;60;20180220;050000;56.4273000;56.4560000;56.3917000;56.4106000;95
USDRUB;60;20180220;060000;56.4482000;56.4737000;56.4090000;56.4598000;232
USDRUB;60;20180220;070000;56.4657000;56.4719000;56.4151000;56.4460000;53
USDRUB;60;20180220;080000;56.4536000;56.4536000;56.3790000;56.3823000;558
USDRUB;60;20180220;090000;56.4045000;56.4594000;56.3175000;56.4586000;921
USDRUB;60;20180220;100000;56.4444000;56.4798000;56.4034000;56.4592000;1582
USDRUB;60;20180220;110000;56.4592000;56.5371000;56.3730000;56.4710000;22953
USDRUB;60;20180220;120000;56.5233000;56.6235000;56.4657000;56.4929000;27834
USDRUB;60;20180220;130000;56.5424000;56.7105000;56.4929000;56.7005000;26489
USDRUB;60;20180220;140000;56.7005000;56.7680000;56.6253000;56.6525000;26678
USDRUB;60;20180220;150000;56.6902000;56.7512000;56.5483000;56.6094000;23327
USDRUB;60;20180220;160000;56.6064000;56.6694000;56.5216000;56.5993000;21775
USDRUB;60;20180220;170000;56.5500000;56.7354000;56.5461000;56.7354000;24300
USDRUB;60;20180220;180000;56.7273000;56.7432000;56.4607000;56.6040000;30544
USDRUB;60;20180220;190000;56.6017000;56.6344000;56.4397000;56.5139000;22775
USDRUB;60;20180220;200000;56.5564000;56.5966000;56.4545000;56.5138000;17672
USDRUB;60;20180220;210000;56.5084000;56.5122000;56.3453000;56.4517000;12388
USDRUB;60;20180220;220000;56.4566000;56.5073000;56.3933000;56.4549000;10982
USDRUB;60;20180220;230000;56.4553000;56.4720000;56.3589000;56.4271000;14231
USDRUB;60;20180221;000000;56.4279000;56.5705000;56.3645000;56.4913000;9941
USDRUB;60;20180221;010000;56.4919000;56.5684000;56.4458000;56.5190000;2383
USDRUB;60;20180221;020000;56.5571000;56.5641000;56.4994000;56.5190000;62
USDRUB;60;20180221;030000;56.5610000;56.5710000;56.4960000;56.5584000;66
USDRUB;60;20180221;040000;56.5280000;56.5650000;56.5049000;56.5079000;837
USDRUB;60;20180221;050000;56.5395000;56.5524000;56.5079000;56.5079000;157
USDRUB;60;20180221;060000;56.5379000;56.5700000;56.4770000;56.5079000;508
USDRUB;60;20180221;070000;56.5193000;56.5920000;56.5053000;56.5600000;200
USDRUB;60;20180221;080000;56.5717000;56.6267000;56.5270000;56.6055000;215
USDRUB;60;20180221;090000;56.5972000;56.6923000;56.5720000;56.6673000;269
USDRUB;60;20180221;100000;56.6879000;56.6879000;56.5720000;56.6310000;1960
USDRUB;60;20180221;110000;56.6310000;56.7495000;56.4880000;56.6612000;22929
USDRUB;60;20180221;120000;56.6583000;56.6662000;56.5340000;56.6141000;20694
USDRUB;60;20180221;130000;56.5628000;56.6294000;56.4989000;56.5518000;21047
USDRUB;60;20180221;140000;56.6038000;56.6213000;56.5034000;56.5270000;17913
USDRUB;60;20180221;150000;56.5740000;56.6411000;56.5250000;56.6294000;21124
USDRUB;60;20180221;160000;56.6283000;56.6455000;56.5152000;56.6250000;20112
USDRUB;60;20180221;170000;56.6244000;56.6498000;56.5190000;56.6314000;19390
USDRUB;60;20180221;180000;56.6363000;56.6453000;56.5112000;56.6046000;24245
USDRUB;60;20180221;190000;56.6046000;56.6314000;56.5075000;56.5573000;20269
USDRUB;60;20180221;200000;56.5307000;56.6916000;56.5129000;56.6721000;17392
USDRUB;60;20180221;210000;56.6718000;56.6838000;56.5554000;56.6068000;8070
USDRUB;60;20180221;220000;56.6077000;56.6650000;56.5352000;56.6467000;7357
USDRUB;60;20180221;230000;56.6511000;56.6810000;56.4090000;56.6428000;25795
USDRUB;60;20180222;000000;56.6656000;56.7924000;56.6228000;56.7794000;19704
USDRUB;60;20180222;010000;56.7781000;56.8513000;56.6928000;56.6928000;2231
USDRUB;60;20180222;020000;56.7501000;56.8936000;56.6920000;56.7344000;112
USDRUB;60;20180222;030000;56.7489000;56.7595000;56.7016000;56.7520000;93
USDRUB;60;20180222;040000;56.7487000;56.7726000;56.7003000;56.7634000;911
USDRUB;60;20180222;050000;56.7720000;56.7904000;56.7078000;56.7637000;1177
USDRUB;60;20180222;060000;56.7731000;56.7827000;56.7438000;56.7705000;788
USDRUB;60;20180222;070000;56.7718000;56.7837000;56.7505000;56.7505000;819
USDRUB;60;20180222;080000;56.7662000;56.7791000;56.6803000;56.7287000;1406
USDRUB;60;20180222;090000;56.7306000;56.7387000;56.6803000;56.7256000;1903
USDRUB;60;20180222;100000;56.7338000;56.7870000;56.6853000;56.7515000;2031
USDRUB;60;20180222;110000;56.7480000;56.8668000;56.6030000;56.7019000;22160
USDRUB;60;20180222;120000;56.6508000;56.8096000;56.6438000;56.7426000;23286
USDRUB;60;20180222;130000;56.7418000;56.7746000;56.6800000;56.7072000;20021
USDRUB;60;20180222;140000;56.7472000;56.7811000;56.6742000;56.7718000;15883
USDRUB;60;20180222;150000;56.7227000;56.7972000;56.6864000;56.7602000;15827
USDRUB;60;20180222;160000;56.7250000;56.8092000;56.6711000;56.7735000;26557
USDRUB;60;20180222;170000;56.7736000;56.7823000;56.5789000;56.6357000;25516
USDRUB;60;20180222;180000;56.6357000;56.6719000;56.5205000;56.6390000;31792
USDRUB;60;20180222;190000;56.6569000;56.6580000;56.5004000;56.5989000;25666
USDRUB;60;20180222;200000;56.6222000;56.6222000;56.4324000;56.5694000;22813
USDRUB;60;20180222;210000;56.5638000;56.5863000;56.4571000;56.5318000;10773
USDRUB;60;20180222;220000;56.5148000;56.5638000;56.4412000;56.5306000;8913
USDRUB;60;20180222;230000;56.5313000;56.5324000;56.4421000;56.5194000;7628
USDRUB;60;20180223;000000;56.5226000;56.5349000;56.4550000;56.5000000;10214
USDRUB;60;20180223;010000;56.5226000;56.5637000;56.4113000;56.4602000;1421
USDRUB;60;20180223;020000;56.4700000;56.5980000;56.3760000;56.4695000;117
USDRUB;60;20180223;030000;56.5009000;56.5430000;56.4425000;56.4425000;152
USDRUB;60;20180223;040000;56.4922000;56.5450000;56.4500000;56.4678000;279
USDRUB;60;20180223;050000;56.4706000;56.5096000;56.4479000;56.4606000;194
USDRUB;60;20180223;060000;56.4610000;56.5007000;56.4254000;56.4541000;243
USDRUB;60;20180223;070000;56.4664000;56.5250000;56.4255000;56.4945000;601
USDRUB;60;20180223;080000;56.5208000;56.5239000;56.4760000;56.5063000;279
USDRUB;60;20180223;090000;56.4946000;56.5267000;56.4796000;56.4932000;492
USDRUB;60;20180223;100000;56.5239000;56.5478000;56.4760000;56.5268000;910
USDRUB;60;20180223;110000;56.5461000;56.5863000;56.5033000;56.5140000;2790
USDRUB;60;20180223;120000;56.5410000;56.5614000;56.3813000;56.4620000;4156
USDRUB;60;20180223;130000;56.4621000;56.4662000;56.3213000;56.4080000;5079
USDRUB;60;20180223;140000;56.4041000;56.4601000;56.3026000;56.3583000;4967
USDRUB;60;20180223;150000;56.3651000;56.4883000;56.3067000;56.4174000;4948
USDRUB;60;20180223;160000;56.4188000;56.4716000;56.3205000;56.4647000;4740
USDRUB;60;20180223;170000;56.4689000;56.4782000;56.4142000;56.4645000;2782
USDRUB;60;20180223;180000;56.4519000;56.4863000;56.3220000;56.4325000;6316
USDRUB;60;20180223;190000;56.4383000;56.4622000;56.3510000;56.4076000;4516
USDRUB;60;20180223;200000;56.3562000;56.4194000;56.2384000;56.2915000;5416
USDRUB;60;20180223;210000;56.2915000;56.3493000;56.2443000;56.3108000;3621
USDRUB;60;20180223;220000;56.3192000;56.4020000;56.2645000;56.3360000;2160
USDRUB;60;20180223;230000;56.3684000;56.4400000;56.2500000;56.2995000;1281
USDRUB;60;20180224;000000;56.3274000;56.3350000;56.2720000;56.3238000;1805
USDRUB;60;20180224;010000;56.3248000;56.3880000;56.0266000;56.1130000;3956
USDRUB;60;20180224;020000;56.2919000;56.3062000;56.1168000;56.2554000;20
USDRUB;60;20180224;030000;56.2554000;56.4000000;56.2554000;56.3800000;12
USDRUB;60;20180225;210000;56.2860000;56.2860000;56.2860000;56.2860000;12
USDRUB;60;20180225;220000;56.2860000;56.3226000;56.0830000;56.1100000;18
USDRUB;60;20180225;230000;56.1852000;56.1852000;56.1852000;56.1852000;12
USDRUB;60;20180226;000000;56.1852000;56.1852000;56.0904000;56.1100000;15
USDRUB;60;20180226;010000;56.0912000;56.2111000;56.0762000;56.0960000;40
USDRUB;60;20180226;020000;56.0831000;56.3009000;56.0770000;56.1738000;44
USDRUB;60;20180226;030000;56.1346000;56.1758000;56.1229000;56.1422000;147
USDRUB;60;20180226;040000;56.1638000;56.2218000;56.0709000;56.1240000;2303
USDRUB;60;20180226;050000;56.1244000;56.1484000;56.0405000;56.0645000;3707
USDRUB;60;20180226;060000;56.0801000;56.1000000;55.9500000;56.0335000;4927
USDRUB;60;20180226;070000;56.0291000;56.0574000;56.0161000;56.0455000;2096
USDRUB;60;20180226;080000;56.0428000;56.0518000;55.9790000;56.0085000;1946
USDRUB;60;20180226;090000;56.0085000;56.0133000;55.9500000;55.9940000;4103
USDRUB;60;20180226;100000;55.9948000;56.0998000;55.9655000;55.9850000;3946
USDRUB;60;20180226;110000;56.0052000;56.0257000;55.7978000;55.8547000;32996
USDRUB;60;20180226;120000;55.8947000;55.9671000;55.8248000;55.9423000;19817
USDRUB;60;20180226;130000;55.9155000;56.0502000;55.8437000;55.9213000;24632
USDRUB;60;20180226;140000;55.9164000;55.9365000;55.8398000;55.8687000;15643
USDRUB;60;20180226;150000;55.9176000;55.9818000;55.8535000;55.8984000;17218
USDRUB;60;20180226;160000;55.9477000;55.9796000;55.8467000;55.9557000;16375
USDRUB;60;20180226;170000;55.9511000;56.0225000;55.8668000;56.0161000;18933
USDRUB;60;20180226;180000;55.9668000;56.0855000;55.9208000;56.0126000;23304
USDRUB;60;20180226;190000;56.0119000;56.0592000;55.8643000;55.9488000;24176
USDRUB;60;20180226;200000;55.9488000;56.0222000;55.8095000;55.8942000;17692
USDRUB;60;20180226;210000;55.8942000;55.9076000;55.7638000;55.8201000;9163
USDRUB;60;20180226;220000;55.8130000;55.8765000;55.7600000;55.7708000;8000
USDRUB;60;20180226;230000;55.8176000;55.8280000;55.6847000;55.7557000;7601
USDRUB;60;20180227;000000;55.7575000;55.7732000;55.6540000;55.7122000;7432
USDRUB;60;20180227;010000;55.7229000;55.7274000;55.5677000;55.6275000;2668
USDRUB;60;20180227;020000;55.6045000;55.6835000;55.5662000;55.6830000;69
USDRUB;60;20180227;030000;55.6804000;55.7000000;55.5708000;55.6437000;757
USDRUB;60;20180227;040000;55.6657000;55.6657000;55.5695000;55.6087000;442
USDRUB;60;20180227;050000;55.6338000;55.6599000;55.5695000;55.6140000;1083
USDRUB;60;20180227;060000;55.6370000;55.6503000;55.5845000;55.6456000;834
USDRUB;60;20180227;070000;55.6521000;55.6910000;55.5995000;55.6562000;1475
USDRUB;60;20180227;080000;55.6621000;55.6673000;55.5620000;55.6143000;1000
USDRUB;60;20180227;090000;55.6051000;55.6316000;55.5170000;55.5709000;551
USDRUB;60;20180227;100000;55.5975000;55.7522000;55.5345000;55.6559000;2001
USDRUB;60;20180227;110000;55.6691000;55.7272000;55.5006000;55.6944000;28143
USDRUB;60;20180227;120000;55.6934000;55.7861000;55.6341000;55.6848000;24808
USDRUB;60;20180227;130000;55.7321000;55.8381000;55.6787000;55.8290000;18973
USDRUB;60;20180227;140000;55.8281000;55.8857000;55.7724000;55.8568000;18604
USDRUB;60;20180227;150000;55.8575000;55.9421000;55.8005000;55.9371000;17306
USDRUB;60;20180227;160000;55.9356000;55.9451000;55.7747000;55.8842000;19618
USDRUB;60;20180227;170000;55.8638000;55.9954000;55.7820000;55.9173000;36283
USDRUB;60;20180227;180000;55.9389000;56.1826000;55.8705000;56.1335000;33459
USDRUB;60;20180227;190000;56.1510000;56.3735000;56.0015000;56.2566000;30586
USDRUB;60;20180227;200000;56.2566000;56.3054000;56.0960000;56.1713000;23407
USDRUB;60;20180227;210000;56.1525000;56.2569000;56.0648000;56.1739000;16212
USDRUB;60;20180227;220000;56.1712000;56.2214000;56.1035000;56.1945000;9877
USDRUB;60;20180227;230000;56.2113000;56.2572000;56.1560000;56.2382000;10079
USDRUB;60;20180228;000000;56.2382000;56.2815000;56.1823000;56.2520000;8719
USDRUB;60;20180228;010000;56.2664000;56.3014000;56.2110000;56.2665000;2871
USDRUB;60;20180228;020000;56.2878000;56.2992000;56.1148000;56.1851000;132
USDRUB;60;20180228;030000;56.2476000;56.2850000;56.1801000;56.2001000;74
USDRUB;60;20180228;040000;56.2176000;56.3150000;56.2004000;56.2473000;825
USDRUB;60;20180228;050000;56.2380000;56.3036000;56.2310000;56.2950000;1196
USDRUB;60;20180228;060000;56.2912000;56.3231000;56.2560000;56.3131000;1026
USDRUB;60;20180228;070000;56.3169000;56.3323000;56.2710000;56.3154000;835
USDRUB;60;20180228;080000;56.3279000;56.3304000;56.3004000;56.3149000;1335
USDRUB;60;20180228;090000;56.3148000;56.3265000;56.2053000;56.2878000;1283
USDRUB;60;20180228;100000;56.2919000;56.3735000;56.2310000;56.2940000;1849
USDRUB;60;20180228;110000;56.2971000;56.3828000;56.1931000;56.3821000;25109
USDRUB;60;20180228;120000;56.3777000;56.4648000;56.3067000;56.3732000;27821
USDRUB;60;20180228;130000;56.3916000;56.3993000;56.1816000;56.2400000;27904
USDRUB;60;20180228;140000;56.2400000;56.3154000;56.1503000;56.2863000;24309
USDRUB;60;20180228;150000;56.2851000;56.3494000;56.2228000;56.3308000;20398
USDRUB;60;20180228;160000;56.3308000;56.3506000;56.2105000;56.2833000;21043
USDRUB;60;20180228;170000;56.2336000;56.3735000;56.1671000;56.2451000;23076
USDRUB;60;20180228;180000;56.2451000;56.2468000;55.9874000;56.1523000;33701
USDRUB;60;20180228;190000;56.1523000;56.3013000;56.0719000;56.2910000;32830
USDRUB;60;20180228;200000;56.3013000;56.3441000;56.1595000;56.2310000;27302
USDRUB;60;20180228;210000;56.2359000;56.2870000;56.1575000;56.2128000;15396
USDRUB;60;20180228;220000;56.2318000;56.2714000;56.1700000;56.2255000;12564
USDRUB;60;20180228;230000;56.2246000;56.2902000;56.1352000;56.2864000;12134
USDRUB;60;20180301;000000;56.2856000;56.4300000;56.2262000;56.3472000;13067
USDRUB;60;20180301;010000;56.3682000;56.3730000;56.2920000;56.3138000;1323
USDRUB;60;20180301;020000;56.3285000;56.3929000;56.3225000;56.3315000;466
USDRUB;60;20180301;030000;56.3549000;56.3586000;56.3286000;56.3305000;987
USDRUB;60;20180301;040000;56.3562000;56.3605000;56.3289000;56.3466000;1182
USDRUB;60;20180301;050000;56.3419000;56.3606000;56.3311000;56.3354000;1263
USDRUB;60;20180301;060000;56.3499000;56.3760000;56.3272000;56.3622000;572
USDRUB;60;20180301;070000;56.3571000;56.3904000;56.3301000;56.3710000;544
USDRUB;60;20180301;080000;56.3463000;56.3730000;56.3335000;56.3365000;316
USDRUB;60;20180301;090000;56.3367000;56.4211000;56.3331000;56.4082000;1501
USDRUB;60;20180301;100000;56.4214000;56.4746000;56.3474000;56.3765000;3255
USDRUB;60;20180301;110000;56.3973000;56.4918000;56.2856000;56.4037000;27862
USDRUB;60;20180301;120000;56.4242000;56.6173000;56.3516000;56.5187000;29697
USDRUB;60;20180301;130000;56.5169000;56.7396000;56.4874000;56.7311000;30707
USDRUB;60;20180301;140000;56.7323000;56.7823000;56.5858000;56.7281000;27391
